0.001,0.287858309636567,12
0.002,0.572852381235571,12
0.003,0.855010714441659,12
0.004,1.13436152532329,12
0.005,1.41093274919434,12
0.006,1.68475204340768,12
0.007,1.95584679012092,12
0.008,2.22424409903463,12
0.009,2.48997081010337,12
0.01,2.75305349621969,12
0.011,3.01351846587144,12
0.012,3.27139176577263,12
0.013,3.52669918346816,12
0.014,3.77946624991255,12
0.015,4.02971824202308,12
0.016,4.27748018520751,12
0.017,4.52277685586662,12
0.018,4.7656327838719,12
0.019,5.00607225501853,12
0.02,5.24411931345399,12
0.021,5.47979776408249,12
0.022,5.7131311749455,12
0.023,5.94414287957855,12
0.024,6.17285597934461,12
0.025,6.39929334574426,12
0.026,6.62347762270283,12
0.027,6.84543122883484,12
0.028,7.06517635968586,12
0.029,7.28273498995211,12
0.03,7.4981288756779,12
0.031,7.71137955643131,12
0.032,7.92250835745812,12
0.033,8.13153639181438,12
0.034,8.3384845624777,12
0.035,8.54337356443762,12
0.036,8.74622388676507,12
0.037,8.94705581466133,12
0.038,9.14588943148654,12
0.039,9.34274462076809,12
0.04,9.53764106818895,12
0.041,9.73059826355628,12
0.042,9.92163550275041,12
0.043,10.1107718896545,12
0.044,10.2980263380647,12
0.045,10.4834175735821,12
0.046,10.6669641354846,12
0.047,10.8486843785815,12
0.048,11.0285964750483,12
0.049,11.2067184162448,12
0.05,11.3830680145135,12
0.051,11.5576629049611,12
0.052,11.7305205472223,12
0.053,11.9016582272052,12
0.054,12.0710930588205,12
0.055,12.2388419856925,12
0.056,12.4049217828538,12
0.057,12.5693490584224,12
0.058,12.7321402552629,12
0.059,12.8933116526307,12
0.06,13.0528793677998,12
0.061,13.2108593576747,12
0.062,13.3672674203861,12
0.063,13.5221191968705,12
0.064,13.6754301724346,12
0.065,13.8272156783038,12
0.066,13.9774908931551,12
0.067,14.1262708446353,12
0.068,14.2735704108635,12
0.069,14.419404321919,12
0.07,14.5637871613145,12
0.071,14.7067333674543,12
0.072,14.848257235078,12
0.073,14.9883729166904,12
0.074,15.1270944239765,12
0.075,15.2644356292024,12
0.076,15.4004102666033,12
0.077,15.5350319337562,12
0.078,15.6683140929399,12
0.079,15.8002700724814,12
0.08,15.9309130680888,12
0.081,16.0602561441703,12
0.082,16.1883122351414,12
0.083,16.315094146718,12
0.084,16.4406145571967,12
0.085,16.5648860187233,12
0.086,16.6879209585475,12
0.087,16.8097316802658,12
0.088,16.9303303650519,12
0.089,17.0497290728746,12
0.09,17.1679397437045,12
0.091,17.2849741987069,12
0.092,17.400844141425,12
0.093,17.5155611589496,12
0.094,17.629136723078,12
0.095,17.7415821914613,12
0.096,17.85290880874,12
0.097,17.9631277076687,12
0.098,18.072249910229,12
0.099,18.1802863287322,12
0.1,18.2872477669102,12
0.101,18.3931449209958,12
0.102,18.4979883807928,12
0.103,18.6017886307346,12
0.104,18.7045560509325,12
0.105,18.8063009182143,12
0.106,18.9070334071514,12
0.107,19.0067635910768,12
0.108,19.1055014430919,12
0.109,19.2032568370642,12
0.11,19.3000395486146,12
0.111,19.3958592560948,12
0.112,19.4907255415555,12
0.113,19.5846478917042,12
0.114,19.6776356988543,12
0.115,19.769698261864,12
0.116,19.8608447870662,12
0.117,19.9510843891895,12
0.118,20.0404260922693,12
0.119,20.1288788305503,12
0.12,20.21645144938,12
0.121,20.3031527060934,12
0.122,20.3889912708883,12
0.123,20.4739757276927,12
0.124,20.5581145750233,12
0.125,20.6414162268347,12
0.126,20.7238890133616,12
0.127,20.8055411819515,12
0.128,20.8863808978891,12
0.129,20.9664162452135,12
0.13,21.045655227526,12
0.131,21.124105768791,12
0.132,21.201775714128,12
0.133,21.2786728305961,12
0.134,21.3548048079712,12
0.135,21.4301792595144,12
0.136,21.5048037227336,12
0.137,21.5786856601375,12
0.138,21.6518324599812,12
0.139,21.7242514370058,12
0.14,21.7959498331693,12
0.141,21.8669348183711,12
0.142,21.9372134911687,12
0.143,22.0067928794882,12
0.144,22.0756799413262,12
0.145,22.1438815654464,12
0.146,22.2114045720681,12
0.147,22.2782557135481,12
0.148,22.3444416750563,12
0.149,22.409969075244,12
0.15,22.4748444669059,12
0.151,22.5390743376352,12
0.152,22.6026651104724,12
0.153,22.6656231445479,12
0.154,22.7279547357175,12
0.155,22.7896661171923,12
0.156,22.8507634601619,12
0.157,22.9112528744114,12
0.158,22.9711404089327,12
0.159,23.0304320525292,12
0.16,23.0891337344146,12
0.161,23.1472513248061,12
0.162,23.204790635511,12
0.163,23.2617574205085,12
0.164,23.3181573765245,12
0.165,23.3739961436016,12
0.166,23.429279305663,12
0.167,23.4840123910711,12
0.168,23.5382008731799,12
0.169,23.5918501708828,12
0.17,23.6449656491544,12
0.171,23.6975526195867,12
0.172,23.7496163409205,12
0.173,23.8011620195714,12
0.174,23.8521948101503,12
0.175,23.9027198159786,12
0.176,23.9527420895992,12
0.177,24.0022666332809,12
0.178,24.0512983995195,12
0.179,24.0998422915325,12
0.18,24.1479031637495,12
0.181,24.1954858222978,12
0.182,24.2425950254828,12
0.183,24.2892354842643,12
0.184,24.3354118627268,12
0.185,24.3811287785468,12
0.186,24.4263908034538,12
0.187,24.4712024636883,12
0.188,24.5155682404533,12
0.189,24.5594925703638,12
0.19,24.6029798458892,12
0.191,24.6460344157933,12
0.192,24.688660585569,12
0.193,24.7308626178688,12
0.194,24.7726447329311,12
0.195,24.8140111090022,12
0.196,24.8549658827542,12
0.197,24.8955131496986,12
0.198,24.9356569645959,12
0.199,24.975401341861,12
0.2,25.0147502559648,12
0.201,25.0537076418315,12
0.202,25.0922773952321,12
0.203,25.1304633731741,12
0.204,25.1682693942871,12
0.205,25.2056992392048,12
0.206,25.2427566509428,12
0.207,25.2794453352732,12
0.208,25.315768961095,12
0.209,25.351731160801,12
0.21,25.3873355306412,12
0.211,25.4225856310823,12
0.212,25.4574849871636,12
0.213,25.4920370888498,12
0.214,25.5262453913799,12
0.215,25.5601133156127,12
0.216,25.5936442483689,12
0.217,25.6268415427695,12
0.218,25.6597085185718,12
0.219,25.6922484625007,12
0.22,25.7244646285777,12
0.221,25.7563602384463,12
0.222,25.787938481694,12
0.223,25.8192025161715,12
0.224,25.8501554683082,12
0.225,25.8808004334253,12
0.226,25.9111404760446,12
0.227,25.9411786301959,12
0.228,25.9709178997195,12
0.229,26.0003612585672,12
0.23,26.0295116510993,12
0.231,26.0583719923795,12
0.232,26.0869451684658,12
0.233,26.1152340366998,12
0.234,26.1432414259918,12
0.235,26.1709701371042,12
0.236,26.198422942931,12
0.237,26.2256025887758,12
0.238,26.2525117926258,12
0.239,26.2791532454238,12
0.24,26.3055296113373,12
0.241,26.3316435280249,12
0.242,26.3574976069,12
0.243,26.383094433392,12
0.244,26.4084365672049,12
0.245,26.4335265425732,12
0.246,26.4583668685154,12
0.247,26.4829600290847,12
0.248,26.5073084836178,12
0.249,26.5314146669803,12
0.25,26.5552809898106,12
0.251,26.578909838761,12
0.252,26.602303576736,12
0.253,26.625464543129,12
0.254,26.6483950540558,12
0.255,26.6710974025866,12
0.256,26.6935738589753,12
0.257,26.7158266708862,12
0.258,26.7378580636191,12
0.259,26.7596702403315,12
0.26,26.7812653822593,12
0.261,26.8026456489348,12
0.262,26.8238131784023,12
0.263,26.8447700874325,12
0.264,26.8655184717338,12
0.265,26.8860604061618,12
0.266,26.9063979449271,12
0.267,26.9265331218006,12
0.268,26.9464679503167,12
0.269,26.9662044239749,12
0.27,26.985744516439,12
0.271,27.0050901817346,12
0.272,27.0242433544442,12
0.273,27.0432059499011,12
0.274,27.0619798643806,12
0.275,27.08056697529,12
0.276,27.0989691413556,12
0.277,27.1171882028095,12
0.278,27.135225981573,12
0.279,27.153084281439,12
0.28,27.1707648882524,12
0.281,27.1882695700886,12
0.282,27.2056000774304,12
0.283,27.2227581433429,12
0.284,27.239745483647,12
0.285,27.2565637970909,12
0.286,27.27321476552,12
0.287,27.289700054045,12
0.288,27.3060213112085,12
0.289,27.3221801691498,12
0.29,27.3381782437681,12
0.291,27.3540171348843,12
0.292,27.3696984264007,12
0.293,27.3852236864594,12
0.294,27.4005944675995,12
0.295,27.4158123069119,12
0.296,27.430878726193,12
0.297,27.4457952320976,12
0.298,27.4605633162885,12
0.299,27.4751844555865,12
0.3,27.4896601121177,12
0.301,27.5039917334598,12
0.302,27.518180752787,12
0.303,27.5322285890129,12
0.304,27.5461366469328,12
0.305,27.5599063173643,12
0.306,27.5735389772857,12
0.307,27.5870359899745,12
0.308,27.6003987051432,12
0.309,27.6136284590743,12
0.31,27.6267265747544,12
0.311,27.6396943620059,12
0.312,27.6525331176183,12
0.313,27.6652441254779,12
0.314,27.6778286566961,12
0.315,27.6902879697365,12
0.316,27.7026233105408,12
0.317,27.7148359126533,12
0.318,27.7269269973445,12
0.319,27.7388977737328,12
0.32,27.7507494389059,12
0.321,27.7624831780401,12
0.322,27.7741001645193,12
0.323,27.7856015600516,12
0.324,27.7969885147863,12
0.325,27.8082621674283,12
0.326,27.8194236453522,12
0.327,27.8304740647152,12
0.328,27.8414145305684,12
0.329,27.8522461369675,12
0.33,27.8629699670821,12
0.331,27.8735870933043,12
0.332,27.8840985773554,12
0.333,27.8945054703927,12
0.334,27.9048088131142,12
0.335,27.9150096358626,12
0.336,27.9251089587287,12
0.337,27.9351077916533,12
0.338,27.945007134528,12
0.339,27.9548079772954,12
0.34,27.9645113000478,12
0.341,27.9741180731256,12
0.342,27.9836292572142,12
0.343,27.9930458034398,12
0.344,28.002368653465,12
0.345,28.0115987395825,12
0.346,28.0207369848086,12
0.347,28.0297843029755,12
0.348,28.0387415988225,12
0.349,28.0476097680867,12
0.35,28.0563896975923,12
0.351,28.0650822653397,12
0.352,28.0736883405929,12
0.353,28.0822087839665,12
0.354,28.090644447512,12
0.355,28.0989961748029,12
0.356,28.1072648010186,12
0.357,28.1154511530289,12
0.358,28.1235560494757,12
0.359,28.1315803008554,12
0.36,28.1395247095998,12
0.361,28.1473900701565,12
0.362,28.155177169068,12
0.363,28.1628867850507,12
0.364,28.1705196890726,12
0.365,28.1780766444306,12
0.366,28.1855584068264,12
0.367,28.1929657244425,12
0.368,28.2002993380169,12
0.369,28.207559980917,12
0.37,28.2147483792131,12
0.371,28.2218652517511,12
0.372,28.2289113102242,12
0.373,28.235887259244,12
0.374,28.2427937964113,12
0.375,28.2496316123857,12
0.376,28.2564013909542,12
0.377,28.2631038091006,12
0.378,28.2697395370721,12
0.379,28.276309238447,12
0.38,28.2828135702011,12
0.381,28.2892531827729,12
0.382,28.295628720129,12
0.383,28.3019408198285,12
0.384,28.3081901130866,12
